Year data collection,Placement test score (%),Proficiency,Age,Age of exposure to English,Years studying English,Stay abroad in English speaking country (>= 1 month),Stay abroad (months),Proficiency (self-assessment) speaking,Proficiency (self-assessment) listening,Proficiency (self-assessment) reading,Proficiency (self-assessment) writing,Proficiency (self-assessment),Proficiency (self-assessment) in additional language speaking,Proficiency (self-assessment) in additional language listening,Proficiency (self-assessment) in additional language reading,Proficiency (self-assessment) in additional language writing,Task number,Language certificates (highest level),FatherL1=L1,MotherL1=L1,Parents L1 different,is L1 spoken at home,is Father L1 spoken at home,is Mother L1 spoken at home,Number of languages spoken at home,is English spoken at home,Number of additional foreign languages,French,German,Spanish,Italian,Latin,Chinese,Portuguese,Japanese,Russian,Greek,Arabic,Turkish,Number of additional foreign language(s) not M/F's L1 and home L,Sex: Female,L1: German,Online,unique_word_count,lexical_diversity,sentence_count,avg_words_per_sentence,punctuation_count,gunning_fog_index,lemmatized_freqs_avg,lemmatized_freqs_None_ratio,pos_ratio_n,pos_ratio_v,pos_ratio_j,pos_ratio_r,pos_ratio_i,pos_ratio_p,pos_ratio_c,pos_ratio_d,pos_ratio_m,pos_ratio_u,pos_ratio_a
2012,44.2,2,13.0,5.0,8.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.2,2.2,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,84,0.40384615384615385,12,17.333333333333332,36,5.8,540.0,0.22972972972972974,0.2702702702702703,0.24324324324324326,0.05405405405405406,0.0945945945945946,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0
2012,44.2,2,14.0,5.0,9.0,0,0.0,4.0,3.0,5.0,4.0,4.0,2.0,2.4,3.0,2.8,13,2.2,True,True,True,True,True,True,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,49,0.5,10,9.8,12,3.44,376.55555555555554,0.3333333333333333,0.28888888888888886,0.26666666666666666,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0
2012,44.2,2,15.0,6.0,9.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.4,2.4,2.4,1.8,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,69,0.46,9,16.666666666666668,23,6.15,368.16923076923075,0.3076923076923077,0.27692307692307694,0.2,0.07692307692307693,0.07692307692307693,0.1076923076923077,0.09230769230769231,0.046153846153846156,0.046153846153846156,0.0,0.0,0.0
2012,44.2,2,15.0,6.0,9.0,0,0.0,2.0,3.0,4.0,3.0,3.0,1.6,1.8,1.8,1.6,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,65,0.3672316384180791,11,16.09090909090909,22,5.64,439.80645161290323,0.2903225806451613,0.3225806451612903,0.22580645161290322,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.0,0.0,0.0
2012,44.2,2,17.0,6.0,11.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.2,2.2,2.4,2.2,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,72,0.41379310344827586,8,21.75,21,7.9,446.01428571428573,0.24285714285714285,0.24285714285714285,0.32857142857142857,0.014285714285714285,0.08571428571428572,0.11428571428571428,0.05714285714285714,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.0,0.0
2013,44.2,2,17.0,6.0,11.0,0,0.0,3.0,4.0,4.0,3.0,3.5,2.2,2.4,2.4,2.0,13,2.6,True,True,True,True,True,True,1,False,3,1,0,0,0,1,0,0,0,0,1,0,0,3,1.0,0,0,73,0.47096774193548385,12,12.916666666666666,30,4.32,480.6865671641791,0.3582089552238806,0.29850746268656714,0.22388059701492538,0.04477611940298507,0.04477611940298507,0.14925373134328357,0.05970149253731343,0.05970149253731343,0.029850746268656716,0.0,0.0,0.0
2012,44.2,2,17.0,5.0,12.0,0,0.0,5.0,5.0,5.0,5.0,5.0,2.4,2.4,3.0,2.4,13,3.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,83,0.6102941176470589,5,27.2,19,10.42,443.03846153846155,0.2948717948717949,0.1794871794871795,0.19230769230769232,0.08974358974358974,0.10256410256410256,0.15384615384615385,0.0641025641025641,0.0641025641025641,0.05128205128205128,0.02564102564102564,0.0,0.0
2012,44.2,2,18.0,6.0,12.0,0,0.0,1.0,1.0,1.0,1.0,1.0,2.4,1.6,2.4,2.0,13,3.2,False,False,True,False,True,True,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,76,0.35185185185185186,4,54.0,24,19.41,616.1369863013699,0.2054794520547945,0.3013698630136986,0.3287671232876712,0.0410958904109589,0.0410958904109589,0.0958904109589041,0.0684931506849315,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0
2016,44.2,2,20.0,6.0,14.0,0,0.0,1.0,1.0,3.0,2.0,1.75,1.6,1.2,1.8,1.4,3,3.8,True,True,True,True,True,True,1,False,3,0,0,0,0,1,0,0,0,0,1,0,0,3,1.0,0,0,90,0.5056179775280899,12,14.833333333333334,26,6.43,399.5421686746988,0.3614457831325301,0.25301204819277107,0.21686746987951808,0.12048192771084337,0.08433734939759036,0.08433734939759036,0.060240963855421686,0.024096385542168676,0.060240963855421686,0.0,0.0,0.0
2012,45.0,2,13.0,4.0,9.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.8,2.0,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,76,0.5467625899280576,13,10.692307692307692,21,3.98,470.2608695652174,0.3333333333333333,0.3333333333333333,0.2028985507246377,0.028985507246376812,0.08695652173913043,0.08695652173913043,0.057971014492753624,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.0,0.0
2012,45.0,2,14.0,6.0,8.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.4,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,68,0.40476190476190477,6,28.0,13,10.32,613.3015873015873,0.2857142857142857,0.30158730158730157,0.20634920634920634,0.047619047619047616,0.1111111111111111,0.12698412698412698,0.047619047619047616,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.0,0.0
2012,45.0,2,15.0,7.0,8.0,0,0.0,1.0,2.0,3.0,3.0,2.25,2.0,2.2,2.2,2.0,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,78,0.4936708860759494,9,17.555555555555557,20,6.77,469.3611111111111,0.375,0.3055555555555556,0.2361111111111111,0.1111111111111111,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2012,45.0,2,15.0,6.0,9.0,1,0.2,2.0,2.0,3.0,3.0,2.5,1.6,1.8,1.8,1.6,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,78,0.37320574162679426,16,13.0625,35,4.87,468.1267605633803,0.352112676056338,0.28169014084507044,0.2535211267605634,0.056338028169014086,0.07042253521126761,0.07042253521126761,0.056338028169014086,0.04225352112676056,0.056338028169014086,0.0,0.0,0.0
2012,45.0,2,16.0,6.0,10.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.8,2.6,3.0,2.8,13,2.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,81,0.3584070796460177,11,20.545454545454547,29,7.96,715.4675324675325,0.22077922077922077,0.38961038961038963,0.2077922077922078,0.025974025974025976,0.07792207792207792,0.1038961038961039,0.06493506493506493,0.025974025974025976,0.025974025974025976,0.0,0.0,0.0
2012,45.0,2,16.0,8.0,8.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.2,2.4,2.4,2.2,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,69,0.49640287769784175,11,12.636363636363637,16,5.46,586.2537313432836,0.23880597014925373,0.23880597014925373,0.3582089552238806,0.014925373134328358,0.07462686567164178,0.1044776119402985,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.0,0.0,0.0
2012,45.0,2,16.0,8.0,8.0,0,0.0,3.0,3.0,4.0,3.0,3.25,2.2,2.4,2.4,2.2,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,113,0.3992932862190813,9,31.444444444444443,27,11.48,469.4056603773585,0.2641509433962264,0.3113207547169811,0.22641509433962265,0.09433962264150944,0.05660377358490566,0.09433962264150944,0.04716981132075472,0.03773584905660377,0.03773584905660377,0.009433962264150943,0.0,0.0
2020,45.0,2,18.0,3.0,15.0,0,0.0,2.0,2.0,3.0,3.0,2.5,2.0,2.0,3.0,3.0,14,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,66,0.44594594594594594,7,21.142857142857142,18,8.06,603.09375,0.28125,0.25,0.265625,0.03125,0.078125,0.125,0.078125,0.03125,0.0625,0.0,0.0,0.0
2020,45.0,2,18.0,10.0,8.0,0,0.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,14,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,159,0.3663594470046083,7,62.0,48,22.74,458.3716216216216,0.27702702702702703,0.3310810810810811,0.28378378378378377,0.033783783783783786,0.07432432432432433,0.12162162162162163,0.060810810810810814,0.02027027027027027,0.033783783783783786,0.0,0.0,0.0
2018,45.0,2,19.0,8.0,10.0,0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14,3.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,57,0.41605839416058393,7,19.571428571428573,21,7.33,206.35714285714286,0.23214285714285715,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.10714285714285714,0.125,0.07142857142857142,0.03571428571428571,0.08928571428571429,0.0,0.0,0.0
2018,45.0,2,19.0,8.0,11.0,1,1.0,4.0,3.0,3.0,3.0,3.25,3.0,2.0,2.0,2.0,14,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,76,0.5801526717557252,9,14.555555555555555,16,5.82,296.04347826086956,0.2608695652173913,0.2463768115942029,0.21739130434782608,0.043478260869565216,0.028985507246376812,0.14492753623188406,0.07246376811594203,0.043478260869565216,0.057971014492753624,0.028985507246376812,0.0,0.0
2019,45.0,2,21.0,6.0,15.0,0,0.0,4.0,5.0,5.0,5.0,4.75,2.0,3.0,3.0,2.0,3,3.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,68,0.723404255319149,5,18.8,7,10.09,425.15625,0.3125,0.296875,0.1875,0.109375,0.046875,0.109375,0.078125,0.015625,0.0625,0.015625,0.0,0.0
2018,45.0,2,22.0,9.0,9.0,0,0.0,2.0,3.0,3.0,2.0,2.5,5.0,5.0,4.0,4.0,14,2.0,True,True,True,True,True,True,1,False,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1.0,0,1,45,0.5232558139534884,3,28.666666666666668,5,12.78,213.65116279069767,0.3023255813953488,0.23255813953488372,0.23255813953488372,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.0
2019,45.0,2,25.0,8.0,15.0,0,0.0,3.0,3.0,4.0,3.0,3.25,5.0,5.0,5.0,5.0,3,3.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,56,0.6153846153846154,3,30.333333333333332,12,10.52,394.9807692307692,0.3076923076923077,0.28846153846153844,0.1346153846153846,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.1346153846153846,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.0,0.0
2018,45.0,2,26.0,6.0,10.0,0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.4,3.2,2.4,14,2.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,55,0.5,6,18.333333333333332,23,6.55,303.66,0.28,0.34,0.2,0.04,0.06,0.1,0.08,0.04,0.04,0.0,0.0,0.0
2018,45.0,2,61.0,45.0,6.0,0,0.0,2.0,1.0,3.0,3.0,2.25,2.2,2.6,2.8,2.2,14,1.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,66,0.4583333333333333,5,28.8,20,8.79,180.96923076923076,0.3230769230769231,0.23076923076923078,0.23076923076923078,0.06153846153846154,0.07692307692307693,0.13846153846153847,0.07692307692307693,0.046153846153846156,0.06153846153846154,0.0,0.0,0.0
2012,45.8,2,13.0,6.0,7.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.8,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,59,0.48760330578512395,13,9.307692307692308,14,3.65,575.2830188679245,0.22641509433962265,0.3018867924528302,0.20754716981132076,0.07547169811320754,0.07547169811320754,0.11320754716981132,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.0,0.0,0.0
2012,45.8,2,14.0,3.0,11.0,0,0.0,5.0,4.0,5.0,5.0,4.75,2.8,2.6,3.2,3.2,13,3.6,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,78,0.3696682464454976,15,14.066666666666666,24,5.43,356.3333333333333,0.25,0.2638888888888889,0.25,0.06944444444444445,0.1111111111111111,0.06944444444444445,0.08333333333333333,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.0,0.0
2012,45.8,2,14.0,6.0,8.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.6,1.8,1.8,1.6,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,59,0.5412844036697247,9,12.11111111111111,13,4.8,457.41509433962267,0.20754716981132076,0.3018867924528302,0.22641509433962265,0.0,0.03773584905660377,0.18867924528301888,0.07547169811320754,0.03773584905660377,0.05660377358490566,0.0,0.0,0.0
2012,45.8,2,15.0,15.0,0.0,0,0.0,4.0,4.0,5.0,5.0,4.5,3.4,3.4,3.4,3.4,13,1.2,True,True,True,True,True,True,1,False,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0,0,66,0.528,8,15.625,18,6.11,434.2923076923077,0.36923076923076925,0.3384615384615385,0.24615384615384617,0.07692307692307693,0.046153846153846156,0.03076923076923077,0.07692307692307693,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.0,0.0
2012,45.8,2,15.0,6.0,9.0,0,0.0,3.0,3.0,3.0,4.0,3.25,2.4,2.6,2.4,2.4,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,72,0.4931506849315068,8,18.25,13,6.64,527.2121212121212,0.25757575757575757,0.2878787878787879,0.21212121212121213,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0
2012,45.8,2,15.0,6.0,9.0,0,0.0,3.0,3.0,4.0,3.0,3.25,1.6,1.8,1.8,1.6,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,60,0.4878048780487805,11,11.181818181818182,19,3.8,536.4,0.2545454545454545,0.2909090909090909,0.23636363636363636,0.07272727272727272,0.05454545454545454,0.09090909090909091,0.07272727272727272,0.03636363636363636,0.07272727272727272,0.0,0.0,0.0
2012,45.8,2,16.0,7.0,9.0,0,0.0,3.0,3.0,3.0,2.0,2.75,1.4,1.8,1.8,1.6,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,68,0.36363636363636365,11,17.0,26,6.52,483.0625,0.28125,0.3125,0.21875,0.03125,0.09375,0.09375,0.0625,0.046875,0.03125,0.0,0.0,0.0
2013,45.8,2,18.0,10.0,8.0,0,0.0,5.0,3.0,6.0,5.0,4.75,3.6,3.8,4.0,4.0,13,4.4,True,True,True,True,True,True,1,False,3,1,0,0,0,1,0,0,0,0,1,0,0,3,1.0,0,0,118,0.4978902953586498,11,21.545454545454547,36,7.79,515.8584905660377,0.27358490566037735,0.1792452830188679,0.2641509433962264,0.09433962264150944,0.09433962264150944,0.12264150943396226,0.05660377358490566,0.02830188679245283,0.03773584905660377,0.02830188679245283,0.0,0.0
2016,45.8,2,19.0,7.0,12.0,0,0.0,2.0,3.0,3.0,2.0,2.5,1.4,1.8,2.0,1.6,13,3.0,False,True,False,True,False,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,70,0.4794520547945205,8,18.25,20,6.67,535.8787878787879,0.24242424242424243,0.30303030303030304,0.25757575757575757,0.030303030303030304,0.045454545454545456,0.15151515151515152,0.06060606060606061,0.045454545454545456,0.030303030303030304,0.0,0.0,0.0
2016,45.8,2,19.0,6.0,13.0,0,0.0,2.0,3.0,3.0,3.0,2.75,2.0,2.0,2.2,2.2,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,67,0.36813186813186816,10,18.2,23,6.61,541.1451612903226,0.25806451612903225,0.3225806451612903,0.24193548387096775,0.04838709677419355,0.08064516129032258,0.11290322580645161,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.0,0.0,0.0
2018,46.7,2,18.0,6.0,12.0,0,0.0,3.0,3.0,4.0,3.0,3.25,1.8,2.2,2.2,1.8,14,3.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,87,0.4393939393939394,9,22.0,26,8.57,333.9746835443038,0.22784810126582278,0.22784810126582278,0.26582278481012656,0.06329113924050633,0.0759493670886076,0.13924050632911392,0.0759493670886076,0.02531645569620253,0.06329113924050633,0.0,0.0,0.0
2018,46.7,2,19.0,5.0,14.0,0,0.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.2,2.2,14,0.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,96,0.5052631578947369,7,27.142857142857142,27,10.3,255.17582417582418,0.2857142857142857,0.2087912087912088,0.26373626373626374,0.06593406593406594,0.12087912087912088,0.10989010989010989,0.06593406593406594,0.02197802197802198,0.04395604395604396,0.0,0.0,0.0
2019,46.7,2,20.0,3.0,15.0,0,0.0,2.0,2.0,3.0,2.0,2.25,2.8,2.0,2.6,2.4,14,2.6,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,92,0.5082872928176796,7,25.857142857142858,26,10.34,368.9655172413793,0.26436781609195403,0.2413793103448276,0.28735632183908044,0.06896551724137931,0.11494252873563218,0.08045977011494253,0.06896551724137931,0.022988505747126436,0.05747126436781609,0.0,0.0,0.0
2019,46.7,2,21.0,5.0,12.0,0,0.0,1.0,1.0,2.0,2.0,1.5,1.8,1.2,2.2,1.8,3,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,59,0.6704545454545454,7,12.571428571428571,7,6.12,623.1964285714286,0.21428571428571427,0.25,0.21428571428571427,0.07142857142857142,0.08928571428571429,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.05357142857142857,0.017857142857142856,0.0,0.0
2019,46.7,2,21.0,7.0,14.0,1,9.0,5.0,6.0,5.0,5.0,5.25,2.8,3.8,3.8,3.4,3,2.6,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,68,0.6355140186915887,7,15.285714285714286,20,6.86,306.741935483871,0.3064516129032258,0.3225806451612903,0.14516129032258066,0.11290322580645161,0.06451612903225806,0.08064516129032258,0.08064516129032258,0.04838709677419355,0.06451612903225806,0.016129032258064516,0.0,0.0
2019,46.7,2,33.0,6.0,15.0,0,0.0,3.0,3.0,4.0,4.0,3.5,4.0,4.0,5.0,4.0,3,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,74,0.5606060606060606,7,18.857142857142858,13,7.86,186.55882352941177,0.2647058823529412,0.2647058823529412,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.10294117647058823,0.029411764705882353,0.04411764705882353,0.0,0.0,0.0
2020,48.3,2,18.0,7.0,10.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,60,0.47244094488188976,6,21.166666666666668,8,8.03,187.38181818181818,0.32727272727272727,0.2545454545454545,0.3090909090909091,0.03636363636363636,0.03636363636363636,0.10909090909090909,0.07272727272727272,0.03636363636363636,0.05454545454545454,0.0,0.0,0.0
2018,48.3,2,23.0,10.0,13.0,1,1.0,3.0,5.0,5.0,5.0,4.5,2.6,3.0,3.0,2.8,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,60,0.6451612903225806,4,23.25,14,8.0,283.39285714285717,0.3392857142857143,0.26785714285714285,0.21428571428571427,0.05357142857142857,0.017857142857142856,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.08928571428571429,0.017857142857142856,0.0,0.0
2017,48.3,2,23.0,8.0,15.0,1,2.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,14,0.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,71,0.5298507462686567,4,33.5,11,12.32,190.41176470588235,0.25,0.22058823529411764,0.2647058823529412,0.029411764705882353,0.10294117647058823,0.07352941176470588,0.07352941176470588,0.04411764705882353,0.07352941176470588,0.0,0.0,0.0
2017,48.3,2,26.0,8.0,4.0,0,0.0,2.0,5.0,5.0,4.0,4.0,1.0,3.0,4.0,1.0,3,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,83,0.6434108527131783,7,18.428571428571427,14,8.65,591.5308641975308,0.345679012345679,0.35802469135802467,0.1111111111111111,0.08641975308641975,0.09876543209876543,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.04938271604938271,0.024691358024691357,0.0,0.0
2017,48.3,2,36.0,10.0,20.0,1,1.0,2.0,2.0,2.0,2.0,2.0,3.2,3.6,4.2,2.8,14,0.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,54,0.6352941176470588,3,28.333333333333332,6,9.0,312.3125,0.22916666666666666,0.1875,0.375,0.020833333333333332,0.0625,0.08333333333333333,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2012,46.7,3,12.0,3.0,9.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.8,2.0,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,53,0.424,7,17.857142857142858,15,6.28,452.46938775510205,0.2857142857142857,0.2653061224489796,0.24489795918367346,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.0,0.0,0.0
2012,46.7,3,13.0,6.0,7.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.8,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,76,0.48717948717948717,10,15.6,21,5.77,512.6666666666666,0.2318840579710145,0.3333333333333333,0.2608695652173913,0.0,0.08695652173913043,0.10144927536231885,0.07246376811594203,0.043478260869565216,0.028985507246376812,0.0,0.0,0.0
2012,46.7,3,13.0,6.0,7.0,0,0.0,3.0,2.0,2.0,2.0,2.25,1.8,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,72,0.43373493975903615,9,18.444444444444443,23,6.36,638.359375,0.171875,0.296875,0.296875,0.046875,0.0625,0.0625,0.0625,0.03125,0.03125,0.0,0.0,0.0
2012,46.7,3,14.0,14.0,0.0,0,0.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.2,4.0,13,1.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,57,0.47107438016528924,8,15.125,15,5.36,539.2830188679245,0.24528301886792453,0.39622641509433965,0.20754716981132076,0.0,0.03773584905660377,0.11320754716981132,0.07547169811320754,0.05660377358490566,0.03773584905660377,0.0,0.0,0.0
2012,46.7,3,15.0,5.0,10.0,0,0.0,3.0,2.0,3.0,2.0,2.5,1.8,2.0,2.4,2.2,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,66,0.48175182481751827,9,15.222222222222221,17,5.32,637.4193548387096,0.24193548387096775,0.3548387096774194,0.1774193548387097,0.03225806451612903,0.04838709677419355,0.14516129032258066,0.06451612903225806,0.04838709677419355,0.03225806451612903,0.0,0.0,0.0
2012,46.7,3,15.0,6.0,9.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.4,2.4,2.4,1.8,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,35,0.6140350877192983,4,14.25,5,5.2,478.3529411764706,0.35294117647058826,0.3235294117647059,0.2647058823529412,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0
2012,46.7,3,15.0,6.0,9.0,1,0.0,2.0,2.0,2.0,2.0,2.0,1.8,2.4,2.4,1.8,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,75,0.39893617021276595,9,20.88888888888889,16,7.87,534.8676470588235,0.23529411764705882,0.27941176470588236,0.23529411764705882,0.058823529411764705,0.07352941176470588,0.10294117647058823,0.058823529411764705,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.0,0.0
2012,46.7,3,16.0,6.0,10.0,1,0.0,2.0,2.0,3.0,3.0,2.5,1.8,2.2,2.0,2.2,13,3.0,True,False,False,True,True,False,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,69,0.3988439306358382,10,17.3,18,6.72,548.921875,0.203125,0.28125,0.3125,0.046875,0.0625,0.09375,0.0625,0.046875,0.03125,0.0,0.0,0.0
2012,46.7,3,16.0,5.0,11.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.2,2.2,2.6,2.4,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,74,0.5,8,18.5,20,7.75,517.0571428571428,0.32857142857142857,0.2571428571428571,0.22857142857142856,0.08571428571428572,0.07142857142857142,0.08571428571428572,0.1,0.04285714285714286,0.05714285714285714,0.014285714285714285,0.0,0.0
